ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.958208664621632,262.84008924587613,16855.4381670994,7.856083111388499,333.2423309919503,428.185552410914,17.234403787030455,76.73005924138191,4.278784286203201,1
6.630363820304997,186.76108783433017,30939.023213783217,7.70348058497535,333.7757766108025,330.87608284254844,13.815756943298084,86.75311749511644,3.490587572816062,0
6.389210608108033,173.57388952246632,19658.184467146344,7.43464989661522,319.94982782777043,383.6930406456157,18.44343353587735,45.685628313038166,2.6155061304966933,1
9.1726245193336,165.6875477419726,11319.10623209237,6.6188527588159385,372.5547130986511,420.4291096371746,13.353259273302228,72.97405083654003,3.686395201554108,0
5.721282990649267,183.7252642177569,21232.005011158275,8.935170627091145,335.25778589328183,376.3604417689298,10.623079902707026,63.65331027427749,3.312054411221753,1
7.755970438756776,231.25161995366,14493.677116020775,7.677744181870515,332.6097910141998,411.116491840805,15.509854783588503,42.81965706773147,4.322609277794614,1
8.330743318988178,198.9958000508364,28919.81177526052,7.436213728701341,304.2938476680788,429.2255002041538,14.713229303002436,83.62782362657892,2.408049128547934,0
9.01210031314688,268.6792987326894,13064.450591186154,7.62564081064624,358.3367600531407,549.8271420293984,12.0158677727552,63.69840388446803,4.962329207225059,0
7.080794504276629,182.0595342239396,17869.455441116883,9.83291119273741,361.53773576128486,359.4494203333058,20.209330470358964,49.15663955393258,4.170075590262242,0
7.610509210594297,208.8178120262024,34538.54403773854,5.6006199545881366,301.7872407090358,470.7403122826415,15.668907691165655,35.36505392135586,4.692217919448618,0
7.149124567592087,202.58254227278624,23158.38909647046,6.067812010702551,302.00274315475485,301.9842395216359,17.622594764646465,42.29276649944741,3.787033414567679,0
7.397544009543939,184.840924899607,19797.10854291745,8.422000034825615,387.1903037447218,428.4147839334657,13.1434437950669,62.33797615381316,3.9471378883607935,0
7.957136353444514,182.0303589552341,34632.94597486397,6.150910543566346,286.203998309247,283.07337960899395,14.221531523381206,73.94178995787604,3.491787164574971,1
6.5413974055210895,149.06759456694684,25469.33287085912,5.708740379410988,286.8737294337014,367.71753245106686,8.488078149295383,67.61716293225322,4.877667573698974,1
6.35311030182946,206.2698099355494,18409.037315470432,3.723776180465787,348.20986313265814,389.68323436473815,13.20542544756654,60.29134211114647,2.856175486931272,0
6.715719087979793,195.19059854334432,19966.744696524027,7.744695762882315,354.2089231882362,411.7955028861899,17.323080725346756,67.98174060045571,2.443008005777361,0
7.301903491347546,224.4678021721821,23565.17840440943,7.554047401387347,280.12948490340096,487.3333212872414,8.52486424037835,68.9401927682938,3.4306991879662263,0
6.622102936480842,196.8910612272637,16010.524152308772,7.256071192506777,333.7757766108025,264.2839333983375,14.410952467218864,45.44877694122602,5.2909207163820895,0
6.958073466132102,175.8976175768089,19697.637751914182,6.658989585493819,331.4784073063128,378.59832315769125,20.07978127546304,66.0146757339916,4.525577313810251,1
7.756939183465604,219.57621507293064,16478.071433262532,6.950541221617701,333.7757766108025,362.7492199188479,13.054671937044134,82.10099962266007,3.8703388472536906,0
7.080794504276629,190.04666091836293,18327.43842889818,7.898764860226295,354.41924852350013,445.9284558380588,12.90221290267914,63.456620287148816,4.543581169567961,0
8.167792632308252,200.91375467195093,27141.36290294348,7.262416638654269,344.16113431571995,525.5987875011582,16.142284003388227,66.23143553591859,4.289395484098247,0
7.080794504276629,209.4268373223024,20827.98384358852,6.5913711396627885,313.8746838886085,567.6041513702078,17.95484850578748,40.140151997980645,4.238252980379006,0
5.44532598066911,201.37945912207348,28001.11817880314,7.208945954961548,331.58748389562743,365.0915871928535,11.788776569693823,65.94456630272555,3.946989523134861,0
8.523062078756436,201.60849253061025,24207.29802654832,7.220716206607642,333.7757766108025,436.6259903050163,15.74063873222036,63.31050274568192,5.112376365006609,0
7.744772552356141,208.92034044835395,27648.15965342016,5.622572290348024,332.823798883007,397.05747364178274,12.486191756375376,73.18455681292409,5.016321198997175,0
9.241197563363231,223.6913502466324,21610.58129692349,4.1161831359475975,333.7757766108025,480.01305630402186,12.72542757579555,65.55070439357391,5.265728857736182,0
7.080794504276629,214.97243510204896,36112.13463432474,7.094065865731884,333.7757766108025,414.10156657400273,15.874563602062947,71.63181778169515,2.432507209912292,0
6.400256164229511,172.2990001423738,15936.247359864004,4.935997766107353,340.3929303663409,435.4056098362427,11.075621804849504,58.36599451072914,4.561493818692693,0
7.390896678654897,219.33597776898887,25574.09172142843,8.760434379770334,333.7757766108025,553.0576632213979,17.73037118589417,60.59843160814363,4.32513164451923,0
7.080794504276629,205.3041488690708,12190.171601534148,7.04483301062803,313.41170753724623,374.52319699753207,11.83831293786875,47.65364194033662,5.026270726028191,0
5.347051802206152,176.8419695614404,37700.8506194103,9.760071962118092,342.6064656348999,455.73442860242,14.840504117739815,64.2436509345282,3.903924782400456,1
5.573201156513374,229.1749865194968,15613.160532842276,4.157901706275742,383.48111566624016,409.06657691189406,10.751903721756603,63.75851609746681,3.59962466050966,0
7.159086446591746,196.40341049786176,40559.5808287152,7.392747983077649,291.69140889008065,518.0524605303696,16.683858420129084,72.82718403933923,3.0439975531010077,1
6.751437206901059,199.35173631972785,26952.37548364931,6.973007579090297,346.7888311350021,466.7217647970427,18.558320033702625,69.14693981937454,4.174426513644946,1
6.449070008905474,163.44764864393738,16906.33129806369,5.152225670059677,283.2173286360635,397.5070551476384,16.787272201213625,82.01605803921808,3.331549948055922,0
5.596627849736466,177.213791697649,17925.352120318876,8.435470110486323,303.7341659167977,552.3087055145292,10.339985594837458,57.82061113251279,5.235111120685716,0
5.771199049813688,155.05089305064115,24909.44400956197,6.531261269813094,297.0093193941144,313.7019343334326,11.704788996508114,85.68830345476736,4.688959065495114,0
8.719764331543185,219.77889849178385,30681.12025793983,7.26876508884632,340.91849040741107,481.8534151940728,9.151209132982274,50.17859553556299,2.887725422454221,0
6.040281662132799,139.77087229812946,20472.874587935155,6.810977797798223,357.5932768662421,488.274930061853,15.882251676006147,53.27904170282595,5.7615803220339,0
7.080794504276629,172.96820283954796,24445.987539531445,7.032642617283736,333.7757766108025,571.6288923424781,11.549877305940925,56.49920717768536,4.725347454549987,0
8.154877584207314,211.8810937271408,15621.57295725246,9.368059700705563,332.23098391269826,362.43143627268,15.55630076842272,54.39097297255752,4.376507501375492,1
6.615981651666498,194.98063602657555,20919.051434180343,6.136369824104111,333.7757766108025,383.1220570399757,9.68437637766965,41.33777496075909,4.63570912652134,0
9.13079589890256,200.0323482662457,28273.603243437527,7.497526376826516,333.7757766108025,453.8735707211663,12.860513918176252,64.17849389212562,3.0257073692803504,0
4.738750385160508,217.0216533577627,16076.06800827748,7.421081309917141,277.67850458812853,483.6824983835588,15.55622015757929,77.48913614775783,4.420307881239308,1
8.983811794161655,204.6485151840766,15158.721747534462,8.645881893419118,333.7757766108025,416.89916011180367,14.61876665589989,68.90294499109065,2.44567338788982,0
6.901863448736066,164.72348623241737,20442.61501430499,5.163931372998991,341.53708898075774,468.4163498271398,10.362622626299128,65.69487776478398,4.047907292461217,0
7.077874006530455,220.67053960676589,23873.378210133666,6.181839616382845,341.98723407838395,333.0507859433459,10.661798937603976,90.29777033020964,4.764508264921448,0
6.810344849129398,166.59242524339237,18852.12297879637,7.847711669399056,333.7757766108025,294.38391409515094,13.447314149836243,54.1176643228823,4.115695843709358,0
6.74150316552005,171.5790911119896,20690.36514782168,6.963066214455555,364.8502464516501,397.9612670264232,14.113141461291246,51.0107739496044,4.48076139204983,1
7.080794504276629,185.75572785563844,27345.17428802764,8.932763593498796,333.7757766108025,313.87877126741535,13.420126082226544,56.97484976379481,4.407566169075395,0
8.613698594883758,235.94443585614465,20862.455870543392,7.622564839426024,378.7587147642725,418.6975296431608,13.608075134473095,66.39629294676558,3.949220098875637,0
7.171223722909929,199.16017530273533,13163.031278326584,5.762522398067345,351.2781335939347,436.6024359703054,19.10315199881154,52.57745108743676,2.2090917998705097,0
7.995309732987619,229.35099351550045,17476.340053292053,9.608907906778644,333.58568090372074,521.2477984846175,13.954712859083054,69.12363905320986,4.409013070556371,1
7.075165891156159,207.2202835403237,17893.839647042467,8.848619528091545,351.14358315709626,279.43657215882365,10.23607299060591,51.97627814625146,5.681152374234273,1
6.836059947015487,205.6677184747493,18321.32750151095,6.71285418648211,297.83718775679733,494.4842494689976,13.808923298821242,70.71422549854512,4.95250824745396,0
8.394397411757225,187.6434113961764,10603.098020510712,7.84026050655083,352.8356398453932,376.2411456671788,13.374831199494622,58.95000171347894,2.8339014301371472,0
7.338107609571772,188.85416928998177,30042.92850642659,7.467623828883603,309.6145601155897,465.499870662076,11.054092867384838,47.183651378789534,3.736379595420893,0
4.552238410542729,197.07693399272284,25969.215119535213,8.86542199854777,333.7757766108025,461.8362776268778,12.853404785059864,69.33505683567324,3.932804333605565,0
7.164215345619164,199.7601350176737,31845.805596607668,8.957889046422386,282.86988584197405,530.0882129355992,19.630363144957155,82.3897266168056,4.609397643262412,1
9.026787719511631,253.2170741709845,27965.07214592841,6.588374366182638,373.5532353383944,588.3196505363993,16.145732052775088,59.12445084811043,2.0190420182011657,0
6.571099216507485,207.7410250148432,23372.882653692348,6.280195162130877,313.8469724655427,497.90231984559006,12.87480497903141,75.41671019846203,4.555949236427071,0
5.810355652829275,180.64822719066376,21858.371383691938,8.844641020271707,333.9982926186511,376.17268274911135,10.507722800838067,62.37324152714832,3.2936415200150706,1
7.4587076827919985,207.7865734120744,10513.2967812211,8.920632925274443,333.7757766108025,442.3681430865993,18.72530225065105,43.89808750713743,2.938082397276258,0
6.283678794634559,205.3766238408668,19905.436547735968,7.078344555547338,284.20602148145,471.9040319656132,18.02715972843908,64.36260840905938,4.480771310094809,0
9.314522391908303,203.34164997521336,23087.21765865113,6.43707052209314,297.5667642274756,373.0441718548715,16.402773463358926,79.16345643924538,3.092940473017639,0
7.768269516093301,214.60189300563388,20029.896564477254,5.424231070845289,333.821722517217,333.0873994344264,17.0506957316922,57.78714204222395,4.16276583043007,1
7.608715779989278,202.4154321149613,24215.12275847876,7.790484506350914,319.0274571142893,417.1113028995415,20.034096052334345,48.40230380013655,4.516684316869795,1
7.080794504276629,157.82735195564476,21716.42369230022,5.406394013931578,333.7757766108025,478.99897267979736,18.928979048985525,80.20284499013877,3.8257700750242414,0
7.080794504276629,179.14928738536975,4784.967879427389,5.702186724421372,378.3982184516093,517.4961422095046,14.387223683725496,68.68702415453943,2.3800842267127287,0
8.45790103691031,228.7321522076208,16061.590097622857,4.142485398906173,356.30482527606006,370.7121075500261,14.06171029149533,82.36469150915318,4.914276094825079,0
6.83221738756748,164.27439311244632,14015.044769113856,6.055985023442332,281.6780401041656,389.9780973315524,14.836636743870828,44.367573762707934,3.1454155114301705,0
6.68051902609044,181.48314869708696,9879.7605273293,8.336000957691384,334.96193975642666,398.9867502735793,12.545306683292308,60.57725188608443,5.0944542846941046,1
7.967344823111112,180.531706882548,19384.03743152532,9.86823789169532,325.4968478984836,386.055331240947,11.265127234658166,67.27220668185265,4.069358772118035,0
7.399811393921775,229.7762645225177,28630.954415716587,8.711705729168445,302.31575926455537,437.3669087698364,11.927552443287029,78.57644087112864,3.803723817903262,0
4.78658264428599,158.8278392051288,38805.2332374925,8.400899084538139,374.0666068113297,446.0992730088286,17.0358845274539,60.13194741261422,3.296372954165743,1
8.822610383759214,216.4325760421317,27109.23965235675,7.322162833445709,333.7757766108025,384.0185470136109,15.955491061242526,78.82888343023893,4.415596156287389,0
6.725222777297431,198.3449316047694,25848.910165232308,6.9993337317594975,346.0811887236697,470.3539496947703,18.327661551314865,68.59632601224483,4.225441101060427,1
9.268281894641785,204.36048528423493,14333.53802380583,9.070126286573686,328.2979467927449,431.4754121843943,11.934801935396024,90.9017997166344,5.255703381928599,0
7.879030941829559,203.62354568822897,12874.646678844272,7.724584900782068,331.4532906149463,448.3899397721359,15.508881741431209,55.1632372559078,4.5037518071965605,1
6.419772473512519,208.76024762661592,30759.681440190925,7.767863486950716,333.7757766108025,523.6001755961903,20.23252347966354,66.39629294676558,3.095233156816077,0
7.080794504276629,143.09910295231725,19290.56806763281,6.084324829707493,370.86954997899807,486.0593044064352,13.92473170382101,63.80230173372311,4.117287901677459,0
8.42690635667539,159.69025100871997,19576.530381129185,7.664375220029952,344.14513049090107,390.6908998189671,17.747036803656385,53.63150440112333,4.244513927400452,0
7.080794504276629,186.8730136696725,26004.528876604727,8.493528783857071,320.6934845979114,534.1302716281098,19.89002532465992,54.37395592223601,5.14411422012617,0
7.852195502561068,217.1090843196333,22721.02581031447,7.989707100484803,383.7730221970347,294.9766407063687,14.053070678773446,68.3089873939835,3.878320442046772,1
7.367371852627868,176.3352098744666,16663.60250704232,8.062782658836017,333.7757766108025,354.7649403234506,10.682920902605758,37.36337116797836,3.817215105271688,0
8.337696200697742,168.46918072827563,30969.047593280786,5.452161832344376,333.7757766108025,302.4223184971019,14.529864109388429,41.39276824555531,3.454197456668698,0
7.460727220198072,237.5796124964799,25222.95600386242,7.277442761541138,316.56233127238585,377.6822199588014,5.9146170684173285,62.0441831810599,3.949014617743278,0
7.080794504276629,212.44997404631425,5699.504942202689,6.64783993415416,333.0524906534692,269.3446352437425,18.08249040202384,89.8160574511311,2.27639196018481,0
7.709106359864045,178.81082764194483,18610.124151836404,7.734441196438386,333.7757766108025,462.2011628542471,13.888703887503423,64.84163725586546,4.235108119828695,0
5.978973240823367,194.4489942237757,15787.154544019944,5.669259488789541,301.96861046283175,343.0032569577298,12.170260100161192,43.71733096204308,4.319205340598251,1
6.098012089946328,211.45401031110435,39352.77583836346,6.212191253207703,333.7757766108025,488.1413127215997,11.79184027310606,46.928041333003634,4.590616740729233,0
7.837521659496477,175.1735217064308,33077.277730271206,5.4528069347031165,287.98829406922937,291.3775059133101,5.965999487892355,77.08144172039755,5.1748191116789695,1
7.539337775748651,227.31612786069545,12610.936307246897,9.507584644945537,345.1392345034016,343.2427106223277,12.769069815894852,82.82628226262912,5.114128667825761,0
8.1980900730752,209.91835569037931,22767.83326320017,6.795949931527922,326.1611358129662,371.0785828832028,14.118145684348628,56.04219313162292,4.8345909360556965,1
6.511618075241813,181.8734217289644,29136.814623869737,7.685775096243834,345.75163845059745,475.3413506694927,12.321232157466568,52.43761714005619,4.850433707754168,0
7.731315009102499,169.04968404675284,38356.226496408985,6.028454348997834,297.3293549887183,525.879408394896,16.07111983139481,74.90970542124948,5.164284274583004,0
8.469537299759363,128.62007905441806,15273.049287387006,10.725523601983545,333.7757766108025,553.3462601817421,16.930868218048317,69.7366881291891,4.1495532982566425,0
6.043119670978534,139.9530432394802,20824.580327644977,6.849643063736917,334.570921709094,433.29750769588895,7.995128012626334,66.60040845005612,2.7712773972776312,1
7.080794504276629,130.55856146255113,17429.584949659697,6.3176544269347366,322.0595875907542,524.6456427603447,15.318048390229194,75.37640813561349,5.541322279631281,0
6.980770201279064,226.51709011615776,18186.904294853422,6.057481705282788,357.9254059043135,363.3272408313843,10.05513282874614,61.28055340602388,3.3959761119238734,1
6.776879087805668,189.4388127117384,19663.791311949764,8.386403518156909,375.4573452986101,420.3573923778055,14.831560048074834,61.050419702315565,3.322065006530626,0
9.59682805658097,216.58659988167847,24981.288279311244,9.829355672991609,330.9670689723238,388.2180305322625,20.466982118245035,83.59939938300947,2.665774030953923,1
5.895145558138062,192.04136914735773,14704.906246105586,7.905768670318106,305.8077373909683,429.7662232666163,15.018137686499756,44.88759753687624,5.075214287652746,0
5.272227560197716,206.3131847013754,42210.88523695676,8.84971666468826,333.7757766108025,410.6485371885456,11.92799852904733,46.54036847135235,5.068556188550558,0
8.962471666915713,211.20454769060092,9680.993910496214,8.698054321343031,347.3660704023885,334.97557205152515,18.03668074938853,67.8220513563008,4.57441337545574,1
9.489972878325856,234.06996516164725,15513.740377963157,4.735332223870278,333.7757766108025,277.97006973151883,16.69821636919886,81.42717401723866,4.219967522355668,0
9.228484208847256,200.7103304002074,26744.2315262742,6.83336024165987,339.8207187053917,363.9509908203079,14.14477230737549,86.95020026036977,4.829753513504483,0
7.262376256868835,154.21800552370348,16860.855816409887,7.591211707656416,381.6460377665274,587.2981877575152,12.338549199111624,59.83659170450673,3.206681088769583,1
7.855265552830124,152.6950131537868,40703.69838662037,8.423104200833622,290.96970689569645,354.77035533899505,11.44324698147026,66.7057146388231,3.1967315356135817,1
7.080794504276629,206.57784298022085,40710.524385742334,8.8136660894912,320.4493278266133,468.05171474869934,14.52349975594393,71.45044718045614,5.486132309176686,0
6.453064802576986,178.99824538756306,23129.460177853423,6.354508121755911,326.8531854313641,371.8827630574564,13.178300671577516,41.525863036479365,3.440858801932284,0
6.21727313516034,130.94446388846563,19460.38281898756,7.092462955305368,300.13127199830365,556.6537100333977,14.083608352195483,57.897074706807686,5.325833445695803,0
8.990317233704655,195.80902842150493,23728.29401456205,7.508305289508399,348.71461261339243,551.5403897934349,15.254391841066877,75.9078693330705,4.494544339362194,0
4.301373467127349,148.73770094538864,26640.07218775072,9.242652786863514,316.7644064543525,365.83537478378594,12.515733708615528,54.082289117007385,3.067626699089017,0
7.080794504276629,214.193077795847,21671.278302245984,8.272939791919233,333.7757766108025,473.4153778873402,15.70689398306746,73.17019822615174,4.246388024142823,0
8.247148271309296,175.9118303359524,9913.963345655571,4.97450612352311,324.4333076993704,302.2004960220483,11.070511434752632,71.43816536402366,3.941969260461584,0
7.734569203344947,230.91950587872435,21776.594455022525,6.908590909878645,333.7757766108025,395.1149612095268,15.033557202270345,92.69736884495764,3.821455974564911,0
9.295990277114392,167.98389840596892,27314.54698507371,7.384871170463027,332.37614652173403,505.1217431595383,10.222252951295808,52.1125609273968,3.3883637373257174,1
8.654792650142806,218.1726596472281,14799.31146415062,6.164048563812341,366.1479915107312,416.8703326101443,8.954519548868973,72.62027967629705,5.148137887599708,0
7.080794504276629,221.3919744445198,27979.736222254724,6.572390231788684,349.6245531419593,355.7819831654812,9.98635467330996,81.96348474084499,3.4396233538018897,0
7.111116928474535,178.8899360486555,16141.79136965017,8.342454523179264,318.7179817814885,328.676824625667,15.631014832580906,67.8396519475654,3.3814347455899303,1
5.96130157218858,182.10899501828223,23926.078824959288,6.1887903080650615,364.97549898448153,567.5261592301338,7.791637810541033,58.174825290484335,4.91958504678586,0
7.080794504276629,139.95535042279025,31421.144495479497,6.627704890811055,346.44115535089605,378.7710756220023,17.544484637278742,54.798767433760005,4.536181266097956,0
7.8179012805146595,221.08970817902247,13742.145965163592,6.373737432069345,287.6984809266881,460.5992142125421,12.70482719696713,66.77759953605474,4.622667687389199,0
4.556656719060655,156.42294088267818,14400.71862855609,9.461285079679993,333.7757766108025,483.7457161392814,7.897724428684114,54.91394345874514,4.392257324547549,0
8.41992180144385,157.10896855071604,27070.660392664056,5.842163022700824,333.83940403470586,356.0501062099505,7.87890949753511,70.80012915897643,2.711565265813767,1
8.159666704184943,215.64821633422147,17068.29886291952,8.769621767000698,319.2532011303291,459.54115883111615,14.192544352996777,60.37372230282647,2.957194849150812,0
7.731798078854794,203.9820159835913,21957.04103065408,7.6190396394230655,333.3272234655587,425.2795648446052,16.96488142101605,49.26148058792808,3.630158975667285,1
7.080794504276629,171.6950224337254,38971.05101037508,8.365578507652103,385.9537304221227,397.4417128034464,17.20160786765331,73.64699560645042,2.6432124116405253,0
6.985240872053561,176.55780762573593,18084.36960357173,8.130883300111698,354.9166430420348,520.4444661911735,15.141401606236508,62.36502881742353,3.151759851451549,1
5.946160789485686,190.5515720765916,12767.656228824468,8.939748149970546,323.74282679894264,499.9375020854145,12.415429788156755,54.09558138576753,4.903632078861019,0
7.3669152841286385,185.0435966854514,14151.760083229845,5.584369157426571,324.5704590928802,336.9568673447205,15.233825865303857,49.99703388737544,3.051316562922508,0
5.296578803810236,220.0808324081126,39537.08646010253,9.232766061940334,322.4335918072037,393.3886032687506,10.583336152737274,58.80146948488685,3.9184698008316814,0
6.890274539026094,185.7441467343026,12218.09594456384,8.022936053005736,350.6578721796257,394.4405811590347,17.064896903932038,86.63182291571216,4.100696951091244,0
9.68726002786018,190.16286912484733,18752.576402797044,7.073006591127787,333.7757766108025,461.07020926238914,9.10687316460644,64.22824871229284,3.085835467046804,0
7.865094970430806,210.0392942912845,14310.62330102154,6.612899591983341,333.7757766108025,403.36059590961617,12.87934114747378,74.13478782022871,4.795025554920153,0
8.871913226593131,186.2423481639188,30633.75150974289,8.537597329825534,334.73801417069024,416.4299881279469,18.15627130839116,71.72741141090331,3.8350719683216057,1
6.361666802587903,175.0439988645357,25833.85171330617,8.243781226930494,333.94710715040463,302.1907102250481,10.558575580826414,70.10769297656147,3.6817651139312577,0
9.49455872615755,254.5344570469867,28492.170509136435,6.113607757078626,333.7757766108025,620.981005962607,18.41795352919405,65.44805658581268,3.631107121693927,0
4.66349219217203,170.95182960133258,41452.62557425522,8.725765390191523,362.4154187173416,378.1490001555315,16.274051010453263,60.61875414807437,3.742293454202678,0
6.12985099818474,233.69670253969733,16548.840257558993,6.04172723570336,347.7638381119483,436.3026439586988,10.27850639396826,66.9529829114085,2.7839576169199525,1
5.94951876406115,160.44263125887431,16898.808297192718,6.045906439607806,367.3285416831002,451.0127884183371,16.359951099329464,62.36823391884996,4.072197621614668,0
5.455599351643056,152.38673465827236,37620.24846932248,5.783579818643897,333.7757766108025,343.4175877984175,14.401654088327348,41.109869374951785,4.4763487151197605,0
7.89135794390676,190.83101548187037,17516.531076467698,7.922429195870026,334.4801663140696,391.0256717255536,19.838701493085203,65.63481615960646,2.8061679116513027,1
8.528292137777413,227.68620655398908,27352.343414506515,7.676323150840254,349.99574596267195,388.137753838336,12.611735959547786,80.18607144922255,4.596923506361629,0
6.629993518356908,209.15702188740988,20487.92382540669,7.278911618857736,332.87757365430787,524.8833293724168,20.75175131002652,60.23684353704005,3.1552136525031926,0
